"","X_charge","Y_charge"
"i159",3.53090633172542,0.672308392822742
"i160",6.03602229151875,4.62196422042325
"i161",8.04909085389227,6.69830398401245
"i162",1.16687662433833,2.58497069356963
"i163",3.73436822555959,0.620988528244197
"i164",7.77709108078852,6.41267063794658
"i165",0.863866980653256,3.90527666080743
"i166",0.26194344740361,5.83572388160974
"i167",0.295712652150542,7.86517334869131
"i168",0.388435136992484,3.47321986686438
"i169",6.66997305816039,7.86737083923072
"i170",9.25004032906145,4.45405954727903
"i171",7.40385580109432,6.94184403633699
"i172",7.2125211567618,9.63958756998181
"i173",4.4150290125981,6.27595224417746
"i174",2.17091350350529,4.27195298718289
"i175",5.16805961262435,1.11632352694869
"i176",2.65926853055134,2.97587660839781
"i177",4.9421358271502,9.34373020427302
"i178",4.66335784411058,7.16454845387489
"i179",7.64069115044549,2.33114976901561
"i180",4.9992049112916,3.60849301563576
"i181",6.59250231459737,5.72243806440383
"i182",0.193328033201396,5.16080756206065
"i183",2.165458179079,8.44483541557565
"i184",9.32232364080846,1.87066355254501
"i185",9.74067014409229,4.53121508937329
"i186",9.29074859246612,4.44631771184504
"i187",7.18803012277931,3.13903474248946
"i188",3.66050055250525,6.43526782747358
"i189",3.01592566072941,8.01409774692729
"i190",8.68386443005875,9.38367731869221
"i191",4.51228568796068,0.914284547325224
"i192",6.73292238963768,8.84185261325911
"i193",3.49004754796624,1.64306776132435
"i194",3.45426338259131,1.65411546360701
"i195",3.42096383217722,8.06320721283555
"i196",1.4239535946399,3.31511223455891
"i197",6.51616374729201,3.601706456393
"i198",8.32153000403196,3.44014151487499
"i199",2.10498956497759,2.2511220141314
"i200",7.25868978071958,4.46711669908836
"u.1.1",5.56182757718489,6.41566240461543
"u.1.2",6.63923959713429,6.95289339695591
"u.1.3",7.7166516170837,7.4901243892964
"u.1.4",8.7940636370331,8.02735538163688
"u.1.5",9.87147565698251,8.56458637397736
"u.2.1",6.222128495574,1.33112187730148
"u.2.2",6.39050240329068,2.33680942761046
"u.2.3",6.55887631100735,3.34249697791945
"u.2.4",6.72725021872403,4.34818452822843
"u.2.5",6.89562412644071,5.35387207853741
"u.2.6",7.06399803415739,6.35955962884639
"u.2.7",7.23237194187407,7.36524717915537
"u.2.8",7.40074584959075,8.37093472946435
"u.3.1",0.909248241223395,6.07509948080406
"u.3.2",1.81786766275764,6.60637694038451
"u.3.3",2.72648708429188,7.13765439996496
"u.3.4",3.63510650582612,7.66893185954541
"u.3.5",4.54372592736036,8.20020931912586
"u.3.6",5.4523453488946,8.73148677870631
"u.4.1",2.70484859822318,8.47896191524342
"u.4.2",3.46469873122664,7.70730681898486
"u.4.3",4.2245488642301,6.93565172272631
"u.4.4",4.98439899723356,6.16399662646775
"u.4.5",5.74424913023702,5.3923415302092
"u.4.6",6.50409926324048,4.62068643395065
"u.4.7",7.26394939624394,3.84903133769209
"u.4.8",8.0237995292474,3.07737624143354
"u.4.9",8.78364966225086,2.30572114517498
"u.4.10",9.54349979525432,1.53406604891643
"u.5.1",1.01764316670597,6.9927870342508
"u.5.2",2.15206487395335,6.72591043228749
"u.5.3",3.28648658120073,6.45903383032419
"u.5.4",4.42090828844812,6.19215722836088
"u.5.5",5.5553299956955,5.92528062639758
"u.6.1",1.71200465876609,5.02808814868331
"u.6.2",2.11605725903064,6.01386654796079
"u.6.3",2.52010985929519,6.99964494723827
"u.6.4",2.92416245955974,7.98542334651574
"u.6.5",3.32821505982429,8.97120174579322
"u.6.6",3.73226766008884,9.9569801450707
"u.7.1",7.33675449853763,1.1479016742669
"u.7.2",7.82554262084886,2.11439293716103
"u.7.3",8.3143307431601,3.08088420005515
"u.7.4",8.80311886547133,4.04737546294928
"u.7.5",9.29190698778257,5.0138667258434
"u.7.6",9.7806951100938,5.98035798873752
"u.8.1",3.33177997963503,5.08009601850063
"u.8.2",4.49296301405411,5.02137702016626
"u.8.3",5.65414604847319,4.96265802183188
"u.8.4",6.81532908289228,4.90393902349751
"u.8.5",7.97651211731136,4.84522002516314
"u.9.1",3.28733371803537,1.5302935638465
"u.9.2",3.71600128384307,2.63532344950363
"u.9.3",4.14466884965077,3.74035333516076
"u.9.4",4.57333641545847,4.84538322081789
"u.9.5",5.00200398126617,5.95041310647503
"u.9.6",5.43067154707387,7.05544299213216
"u.10.1",2.64490423491225,4.14774910314009
"u.10.2",3.77559809169422,4.72307674198722
"u.10.3",4.90629194847619,5.29840438083435
"u.10.4",6.03698580525815,5.87373201968148
"u.11.1",0.687395217828453,4.92965831886977
"u.11.2",1.91532069429134,4.74435132307311
"u.11.3",3.14324617075423,4.55904432727645
"u.11.4",4.37117164721712,4.37373733147979
"u.12.1",1.2823993130587,0.394589309580624
"u.12.2",1.74144301796332,1.4872549646534
"u.12.3",2.20048672286794,2.57992061972618
"u.12.4",2.65953042777255,3.67258627479896
"u.12.5",3.11857413267717,4.76525192987174
"u.12.6",3.57761783758178,5.85791758494452
"u.13.1",4.91521390387788,8.48189192125574
"u.13.2",4.93901615671348,7.3850123968441
"u.13.3",4.96281840954907,6.28813287243247
"u.13.4",4.98662066238467,5.19125334802084
"u.13.5",5.01042291522026,4.0943738236092
"u.14.1",0.223029323387891,2.59939506649971
"u.14.2",1.34369651041925,2.69443773897365
"u.14.3",2.46436369745061,2.78948041144758
"u.14.4",3.58503088448197,2.88452308392152
"u.14.5",4.70569807151332,2.97956575639546
"u.14.6",5.82636525854468,3.0746084288694
"u.15.1",0.12985271634534,4.35722971335053
"u.15.2",0.740688659716398,5.18715051235631
"u.15.3",1.35152460308746,6.01707131136209
"u.15.4",1.96236054645851,6.84699211036786
"u.15.5",2.57319648982957,7.67691290937364
"u.15.6",3.18403243320063,8.50683370837942
"u.16.1",0.843090517446399,7.81372904311866
"u.16.2",1.91216987208463,7.83465073327534
"u.16.3",2.98124922672287,7.85557242343202
"u.16.4",4.0503285813611,7.87649411358871
"u.16.5",5.11940793599933,7.89741580374539
"u.16.6",6.18848729063757,7.91833749390207
"u.16.7",7.2575666452758,7.93925918405876
"u.16.8",8.32664599991404,7.96018087421544
"u.16.9",9.39572535455227,7.98110256437212
"u.17.1",7.10232559591532,6.18989534676075
"u.17.2",7.54831179122751,7.32073688103507
"u.17.3",7.9942979865397,8.45157841530939
"u.17.4",8.44028418185189,9.58241994958371
"u.18.1",1.17688192985952,6.8623903975822
"u.18.2",1.80373071692884,7.82744519179687
"u.18.3",2.43057950399816,8.79249998601153
"u.19.1",2.73850344587117,7.17691456899047
"u.19.2",3.62538946859006,6.63355210496645
"u.19.3",4.51227549130895,6.09018964094243
"u.19.4",5.39916151402784,5.54682717691841
"u.19.5",6.28604753674673,5.00346471289439
"u.19.6",7.17293355946562,4.46010224887037
"u.19.7",8.05981958218451,3.91673978484635
"u.19.8",8.9467056049034,3.37337732082233
"u.20.1",4.18472913326696,4.78085190057755
"u.20.2",5.22827808434765,4.02327284837762
"u.20.3",6.27182703542834,3.2656937961777
"u.20.4",7.31537598650903,2.50811474397779
"u.21.1",0.665873445104808,6.11706646392122
"u.21.2",0.886627485354741,5.12759226296718
"u.21.3",1.10738152560468,4.13811806201314
"u.21.4",1.32813556585461,3.1486438610591
"u.22.1",5.00742403557524,5.43169440235943
"u.22.2",6.66472658980638,5.50977654987946
"u.23.1",4.16934006847441,7.69190094200894
"u.23.2",4.19971280731261,6.44665835192427
"u.24.1",3.73754287837073,4.7666409984231
"u.24.2",5.42564288014546,5.56982821552083
"u.25.1",3.75560694141313,7.17734132194892
"u.25.2",4.36079614058447,6.24982243170962
"u.25.3",4.96598533975581,5.32230354147032
"u.25.4",5.57117453892715,4.39478465123102
"u.25.5",6.17636373809849,3.46726576099172
"u.25.6",6.78155293726983,2.53974687075242
"u.25.7",7.38674213644117,1.61222798051313
"u.26.1",1.79770177928731,0.880002451594919
"u.26.2",2.56970677591328,1.52646980248392
"u.26.3",3.34171177253925,2.17293715337291
"u.26.4",4.11371676916523,2.81940450426191
"u.26.5",4.8857217657912,3.46587185515091
"u.26.6",5.65772676241717,4.11233920603991
"u.26.7",6.42973175904314,4.7588065569289
"u.26.8",7.20173675566912,5.4052739078179
"u.27.1",3.94849961390719,8.81469066953287
"u.27.2",5.58300839969888,9.45995457936078
"u.28.1",0.230860265437514,0.345195645932108
"u.28.2",0.953150346370724,1.07101555059974
"u.28.3",1.67544042730394,1.79683545526738
"u.28.4",2.39773050823715,2.52265535993502
"u.28.5",3.12002058917036,3.24847526460265
"u.28.6",3.84231067010357,3.97429516927029
"u.28.7",4.56460075103678,4.70011507393792
"u.28.8",5.28689083196999,5.42593497860556
"u.28.9",6.0091809129032,6.15175488327319
"u.28.10",6.73147099383641,6.87757478794083
"u.28.11",7.45376107476962,7.60339469260847
"u.28.12",8.17605115570283,8.3292145972761
"u.28.13",8.89834123663604,9.05503450194374
"u.29.1",1.93241222994402,1.50961400708184
"u.29.2",2.31102780951187,2.45683877868578
"u.29.3",2.68964338907972,3.40406355028972
"u.29.4",3.06825896864757,4.35128832189366
"u.29.5",3.44687454821542,5.2985130934976
"u.29.6",3.82549012778327,6.24573786510155
"u.30.1",4.2122252471745,8.12434532446787
"u.30.2",4.21721912780777,6.97464857576415
"u.30.3",4.22221300844103,5.82495182706043
"u.30.4",4.2272068890743,4.67525507835671
"u.30.5",4.23220076970756,3.52555832965299
"u.30.6",4.23719465034083,2.37586158094928
"u.31.1",3.41711610089988,3.98040096275508
"u.31.2",3.44729106562833,5.30237173195928
"u.31.3",3.47746603035678,6.62434250116349
"u.31.4",3.50764099508524,7.94631327036768
"u.32.1",2.917278513778,5.10486724087968
"u.32.2",3.29610012937337,3.86866784421727
"u.32.3",3.67492174496874,2.63246844755486
"u.33.1",8.59767676098272,2.68984837923199
"u.33.2",9.28450182080269,1.52218286064453
"u.33.3",9.97132688062266,0.354517342057079
"u.34.1",5.95352186122909,7.96090063638985
"u.34.2",6.85372464125976,7.52063179000591
"u.34.3",7.75392742129043,7.08036294362197
"u.34.4",8.6541302013211,6.64009409723803
"u.35.1",2.56259420188144,7.79475787654519
"u.35.2",2.69218938890845,6.6947815339081
"u.35.3",2.82178457593545,5.59480519127101
"u.35.4",2.95137976296246,4.49482884863392
"u.35.5",3.08097494998947,3.39485250599682
"u.35.6",3.21057013701648,2.29487616335973
"u.36.1",5.84538102615625,5.84322855807841
"u.36.2",6.30443471871937,4.61304793910434
"u.36.3",6.7634884112825,3.38286732013027
"u.36.4",7.22254210384563,2.1526867011562
"u.37.1",1.70903942314908,5.50459082704037
"u.37.2",2.9223218630068,5.95798363676295
"u.37.3",4.13560430286452,6.41137644648552
"u.38.1",4.17993468465284,2.57726750569418
"u.38.2",4.39767692199287,3.6985212599393
"u.38.3",4.61541915933291,4.81977501418442
"u.38.4",4.83316139667295,5.94102876842953
"u.38.5",5.05090363401299,7.06228252267465
"u.38.6",5.26864587135303,8.18353627691977
"u.38.7",5.48638810869306,9.30479003116488
"u.39.1",7.56021857028827,6.95641714148223
"u.39.2",7.94438850600272,5.66310020629317
"u.40.1",2.50315143726766,2.64901051996276
"u.40.2",3.54679324431345,2.60871562474806
"u.40.3",4.59043505135924,2.56842072953337
"u.40.4",5.63407685840502,2.52812583431868
"u.40.5",6.67771866545081,2.48783093910398
"u.40.6",7.7213604724966,2.44753604388929
"u.40.7",8.76500227954239,2.40724114867459
"u.40.8",9.80864408658817,2.3669462534599
"u.41.1",2.56697864970192,8.05357411270961
"u.41.2",3.20426505291834,7.10534751589876
"u.41.3",3.84155145613477,6.1571209190879
"u.41.4",4.47883785935119,5.20889432227705
"u.41.5",5.11612426256761,4.26066772546619
"u.42.1",5.75251129223034,8.96800021408126
"u.42.2",5.91131227929145,7.9759242432192
"u.42.3",6.07011326635256,6.98384827235714
"u.42.4",6.22891425341368,5.99177230149508
"u.42.5",6.38771524047479,4.99969633063301
"u.42.6",6.5465162275359,4.00762035977095
"u.43.1",3.72917573899031,4.86431091558188
"u.43.2",4.76420852278049,4.98373280395754
"u.43.3",5.79924130657067,5.10315469233319
"u.43.4",6.83427409036085,5.22257658070885
"u.43.5",7.86930687415103,5.3419984690845
"u.43.6",8.90433965794121,5.46142035746016
"u.43.7",9.93937244173139,5.58084224583581
"u.44.1",6.1319357319735,6.45970411598682
"u.44.2",6.16752489237115,5.44597042025998
"u.44.3",6.2031140527688,4.43223672453314
"u.44.4",6.23870321316645,3.4185030288063
"u.44.5",6.27429237356409,2.40476933307946
"u.44.6",6.30988153396174,1.39103563735262
"u.44.7",6.34547069435939,0.377301941625774
"u.45.1",1.67261131573468,3.77925376174971
"u.45.2",2.55227576801553,3.21354657085612
"u.45.3",3.43194022029638,2.64783937996253
"u.45.4",4.31160467257723,2.08213218906894
"u.45.5",5.19126912485808,1.51642499817535
"u.45.6",6.07093357713893,0.950717807281762
"u.46.1",2.30333785759285,7.84806299256161
"u.46.2",2.4363531664546,6.81151726150087
"u.46.3",2.56936847531636,5.77497153044013
"u.46.4",2.70238378417811,4.73842579937939
"u.46.5",2.83539909303987,3.70188006831865
"u.46.6",2.96841440190162,2.66533433725791
"u.46.7",3.10142971076337,1.62878860619717
"u.46.8",3.23444501962513,0.592242875136435
"u.47.1",3.07952380971983,8.19148846203461
"u.47.2",4.28013569675386,8.28197325929068
"u.47.3",5.48074758378789,8.37245805654675
"u.48.1",1.95899864193052,2.92509494815022
"u.48.2",2.67933320292893,3.76886686038536
"u.48.3",3.39966776392733,4.61263877262051
"u.48.4",4.12000232492574,5.45641068485565
"u.48.5",4.84033688592414,6.3001825970908
"u.48.6",5.56067144692255,7.14395450932595
"u.48.7",6.28100600792095,7.98772642156109
"u.49.1",5.59201954398304,2.98757039010525
"u.49.2",6.54730387846939,2.26503666664939
"u.49.3",7.50258821295574,1.54250294319354
"u.49.4",8.45787254744209,0.819969219737686
"u.49.5",9.41315688192844,0.0974354962818325
"u.50.1",8.50586561486125,6.58044141484424
"u.50.2",8.54356483789161,7.60007457691245
"u.50.3",8.58126406092197,8.61970773898065
"u.51.1",0.645374185405672,5.79226125730202
"u.51.2",0.677628924604505,4.45107055362314
"u.52.1",0.921247981023043,0.661396097857505
"u.52.2",0.966654125368223,1.72012339142384
"u.52.3",1.0120602697134,2.77885068499018
"u.52.4",1.05746641405858,3.83757797855651
"u.52.5",1.10287255840376,4.89630527212285
"u.52.6",1.14827870274894,5.95503256568918
"u.52.7",1.19368484709412,7.01375985925552
"u.52.8",1.2390909914393,8.07248715282185
"u.52.9",1.28449713578448,9.13121444638819
"u.53.1",3.17540843505412,2.5485473824665
"u.53.2",4.32826656498946,2.03414094517939
"u.53.3",5.4811246949248,1.51973450789228
"u.54.1",1.60893004154786,2.96097127255052
"u.54.2",2.58484531426802,3.46507553011179
"u.54.3",3.56076058698818,3.96917978767306
"u.55.1",7.66025986289605,4.28597450489178
"u.55.2",8.79650137620047,4.47820284403861
"u.56.1",0.550156850367785,1.90250805346295
"u.56.2",1.16448450251482,2.85987768671475
"u.56.3",1.77881215466186,3.81724731996655
"u.56.4",2.3931398068089,4.77461695321836
"u.56.5",3.00746745895594,5.73198658647016
"u.56.6",3.62179511110298,6.68935621972196
"u.56.7",4.23612276325002,7.64672585297376
"u.57.1",4.59956534206867,9.81797713320702
"u.57.2",5.62444569834042,9.11536847183015
"u.57.3",6.64932605461217,8.41275981045328
"u.57.4",7.67420641088393,7.71015114907641
"u.57.5",8.69908676715568,7.00754248769954
"u.58.1",4.44669075543061,5.94565206905827
"u.58.2",4.46447462076321,7.59781069355085
"u.59.1",6.13030599430203,1.40623916639015
"u.59.2",6.78468662546948,2.32214052090421
"u.59.3",7.43906725663692,3.23804187541828
"u.59.4",8.09344788780436,4.15394322993234
"u.59.5",8.7478285189718,5.0698445844464
"u.59.6",9.40220915013924,5.98574593896046
"u.60.1",1.85617368901148,3.34891038713977
"u.60.2",2.97861372198289,3.5808911616914
"u.60.3",4.10105375495429,3.81287193624303
"u.60.4",5.22349378792569,4.04485271079466
"u.61.1",6.11301019322127,4.24581583356485
"u.61.2",7.27524884976447,4.97789751621895
"u.61.3",8.43748750630766,5.70997919887304
"u.62.1",1.58377096522599,8.72134509729221
"u.62.2",2.63140158960596,8.5099445390515
"u.62.3",3.67903221398592,8.29854398081079
"u.62.4",4.72666283836588,8.08714342257008
"u.62.5",5.77429346274585,7.87574286432937
"u.62.6",6.82192408712581,7.66434230608866
"u.63.1",0.926508961711079,6.06428990140557
"u.63.2",1.92929369979538,6.81647091638297
"u.63.3",2.93207843787968,7.56865193136036
"u.64.1",6.71969963237643,3.79030275624245
"u.64.2",7.4605849556004,4.57993859347577
"u.64.3",8.20147027882437,5.36957443070908
"u.64.4",8.94235560204834,6.1592102679424
"u.65.1",4.7373640909791,2.80235939426348
"u.65.2",5.40506047662348,3.65778275532648
"u.65.3",6.07275686226785,4.51320611638948
"u.65.4",6.74045324791223,5.36862947745249
"u.65.5",7.4081496335566,6.22405283851549
"u.65.6",8.07584601920098,7.07947619957849
"u.65.7",8.74354240484536,7.9348995606415
"u.65.8",9.41123879048973,8.7903229217045
"u.66.1",3.33681139163673,5.14331423677504
"u.66.2",4.17009707354009,5.9953554533422
"u.66.3",5.00338275544345,6.84739666990936
"u.66.4",5.83666843734682,7.69943788647652
"u.66.5",6.66995411925018,8.55147910304368
"u.66.6",7.50323980115354,9.40352031961083
"u.67.1",1.91065471619368,5.19227843498811
"u.67.2",2.61820027438392,4.46558809007651
"u.67.3",3.32574583257415,3.73889774516491
"u.67.4",4.03329139076439,3.01220740025331
"u.67.5",4.74083694895463,2.28551705534171
"u.67.6",5.44838250714487,1.55882671043011
"u.67.7",6.15592806533511,0.832136365518506
"u.67.8",6.86347362352535,0.105446020606905
"u.68.1",2.2103248978965,6.16858698427677
"u.68.2",3.11020493740216,5.64121125931186
"u.68.3",4.01008497690782,5.11383553434696
"u.68.4",4.90996501641348,4.58645980938205
"u.68.5",5.80984505591914,4.05908408441714
"u.68.6",6.7097250954248,3.53170835945223
"u.68.7",7.60960513493046,3.00433263448732
"u.68.8",8.50948517443612,2.47695690952241
"u.69.1",0.277314444538206,6.44955046940595
"u.69.2",1.2924021609231,6.23221433747353
"u.69.3",2.30748987730799,6.01487820554111
"u.69.4",3.32257759369289,5.79754207360869
"u.69.5",4.33766531007778,5.58020594167627
"u.69.6",5.35275302646268,5.36286980974385
"u.69.7",6.36784074284757,5.14553367781142
"u.69.8",7.38292845923247,4.928197545879
"u.69.9",8.39801617561736,4.71086141394658
"u.69.10",9.41310389200225,4.49352528201416
"u.70.1",1.5852676727809,7.80429593054578
"u.70.2",2.39796882986815,7.19709451206856
"u.70.3",3.21066998695541,6.58989309359135
"u.70.4",4.02337114404266,5.98269167511413
"u.70.5",4.83607230112991,5.37549025663692
"u.70.6",5.64877345821717,4.76828883815971
"u.70.7",6.46147461530442,4.16108741968249
"u.70.8",7.27417577239167,3.55388600120528
"u.70.9",8.08687692947893,2.94668458272807
"u.70.10",8.89957808656618,2.33948316425085
"u.71.1",8.98195769870654,4.0767998364754
"u.71.2",9.30592076852918,2.83271704101935
"u.72.1",2.69773147301748,5.41890403721482
"u.72.2",3.51687676350897,6.05346993543208
"u.72.3",4.33602205400045,6.68803583364934
"u.72.4",5.15516734449193,7.3226017318666
"u.72.5",5.97431263498341,7.95716763008386
"u.72.6",6.79345792547489,8.59173352830112
"u.72.7",7.61260321596637,9.22629942651838
"u.73.1",7.95507246395573,4.23068092670292
"u.73.2",7.99884191830643,5.28326214232948
"u.73.3",8.04261137265712,6.33584335795604
"u.73.4",8.08638082700782,7.3884245735826
"u.73.5",8.13015028135851,8.44100578920916
"u.74.1",3.37396582821384,5.15835315920413
"u.74.2",4.33288926258683,4.51871001782517
"u.74.3",5.29181269695982,3.87906687644621
"u.74.4",6.25073613133281,3.23942373506725
"u.75.1",1.29070545081049,9.57483439706266
"u.75.2",2.38663424970582,9.62341432420847
"u.75.3",3.48256304860115,9.67199425135429
"u.75.4",4.57849184749648,9.7205741785001
"u.75.5",5.67442064639181,9.76915410564592
"u.75.6",6.77034944528714,9.81773403279173
"u.75.7",7.86627824418247,9.86631395993754
"u.76.1",4.62996030924842,3.14800542546436
"u.76.2",4.87057359365281,4.16011927241925
"u.76.3",5.1111868780572,5.17223311937414
"u.76.4",5.35180016246159,6.18434696632903
"u.76.5",5.59241344686598,7.19646081328392
"u.77.1",3.44871382927522,3.03871164331213
"u.77.2",4.4706969037652,3.03544848365709
"u.77.3",5.49267997825518,3.03218532400206
"u.77.4",6.51466305274516,3.02892216434702
"u.77.5",7.53664612723514,3.02565900469199
"u.77.6",8.55862920172513,3.02239584503695
"u.78.1",6.58470320282504,2.56873511243612
"u.78.2",7.58904528804123,2.90121134603396
"u.78.3",8.59338737325743,3.23368757963181
"u.78.4",9.59772945847362,3.56616381322965
"u.79.1",7.29019038379192,6.09311495674774
"u.79.2",7.71245982730761,5.04499410931021
"u.79.3",8.1347292708233,3.99687326187268
"u.79.4",8.55699871433899,2.94875241443515
"u.79.5",8.97926815785468,1.90063156699762
"u.79.6",9.40153760137036,0.852510719560087
"u.80.1",0.518031837418675,7.53698932472616
"u.80.2",1.51333530355866,7.36146147880289
"u.80.3",2.50863876969864,7.18593363287962
"u.80.4",3.50394223583862,7.01040578695635
"u.80.5",4.4992457019786,6.83487794103308
"u.80.6",5.49454916811859,6.65935009510981
"u.80.7",6.48985263425857,6.48382224918654
"u.80.8",7.48515610039855,6.30829440326326
